region,district,distr,prec,prec name,nothing,avg age,# > 99,85-99,# < 85,# no wdabceli,total voters,# of duplicates
,01,01,01.01,01.01.01,,49.0748987854,0,38,1444,0,1482,1
,01,01,01.02,01.01.02,,48.710907704,1,37,1273,0,1311,0
,01,01,01.03,01.01.03,,48.4180829368,0,42,1429,0,1471,1
,01,01,01.04,01.01.04,,47.6627417998,0,25,1164,0,1189,1
,01,01,01.05,01.01.05,,48.3369495852,0,31,1536,0,1567,1
,01,01,01.06,01.01.06,,49.1661016949,0,33,1442,0,1475,3
,01,01,01.07,01.01.07,,47.7412731006,2,32,1427,0,1461,2
,01,01,01.08,01.01.08,,47.3171155517,0,19,1132,0,1151,3
,01,01,01.09,01.01.09,,48.0159279778,1,20,1423,0,1444,0
,01,01,01.1,01.01.10,,47.2296954315,0,22,1554,0,1576,2
,01,01,01.11,01.01.11,,47.3171641791,1,25,1582,0,1608,0
,01,01,01.12,01.01.12,,48.6312056738,0,42,1509,0,1551,1
,01,01,01.13,01.01.13,,47.3108308605,0,21,1327,0,1348,3
,01,01,01.14,01.01.14,,48.7272727273,0,20,1190,0,1210,3
,01,01,01.15,01.01.15,,47.9207708779,0,20,1381,0,1401,1
,01,01,01.16,01.01.16,,48.7978863937,0,31,1483,0,1514,0
,01,01,01.17,01.01.17,,50.2268244576,0,24,990,0,1014,0
,01,01,01.18,01.01.18,,49.0798922801,0,18,1096,0,1114,0
,01,01,01.19,01.01.19,,48.1878747502,0,30,1471,0,1501,2
,01,01,01.2,01.01.20,,47.9692307692,2,22,1406,0,1430,1
,01,01,01.21,01.01.21,,49.7230014025,1,31,1394,0,1426,0
,01,01,01.22,01.01.22,,49.0977835724,0,30,1504,0,1534,1
,01,01,01.23,01.01.23,,48.5253296322,0,23,1418,0,1441,1
,01,01,01.24,01.01.24,,47.2835346472,0,28,1545,0,1573,0
,01,01,01.25,01.01.25,,48.758020165,0,21,1070,0,1091,3
,01,01,01.26,01.01.26,,47.2571810287,0,15,1482,0,1497,0
,01,01,01.27,01.01.27,,47.1370656371,1,29,1524,0,1554,1
,01,01,01.28,01.01.28,,49.0249632893,0,37,1325,0,1362,1
,01,01,01.32,01.01.32,,44.9388264669,0,24,1578,0,1602,4
,01,01,01.33,01.01.33,,48.65398956,0,26,1315,0,1341,1
,01,01,04.01,01.04.01,,47.4870170994,0,33,1546,0,1579,1
,02,02,01.29,02.01.29,,48.4573019802,0,34,1582,0,1616,1
,02,02,01.3,02.01.30,,50.4573070608,0,39,1179,0,1218,2
,02,02,01.31,02.01.31,,49.3312672176,0,41,1411,0,1452,3
,02,02,02.01,02.02.01,,48.7965970611,0,27,1266,0,1293,2
,02,02,02.02,02.02.02,,49.5166784954,1,33,1375,0,1409,0
,02,02,02.03,02.02.03,,47.9392950392,0,35,1497,0,1532,1
,02,02,02.04,02.02.04,,49.0124223602,0,40,1409,0,1449,1
,02,02,02.05,02.02.05,,49.7616968185,0,36,1567,0,1603,0
,02,02,02.06,02.02.06,,49.4298574644,0,27,1306,0,1333,2
,02,02,02.07,02.02.07,,48.7163053723,0,28,1033,0,1061,1
,02,02,02.08,02.02.08,,47.5958588957,0,27,1277,0,1304,0
,02,02,02.09,02.02.09,,48.1744,0,24,1226,0,1250,0
,02,02,02.1,02.02.10,,50.4595588235,0,36,1324,0,1360,1
,02,02,02.11,02.02.11,,49.1393442623,0,44,1298,0,1342,3
,02,02,02.12,02.02.12,,49.2175226586,1,32,1291,0,1324,0
,02,02,02.13,02.02.13,,49.2662642522,0,37,1454,0,1491,2
,02,02,02.14,02.02.14,,48.9872611465,0,33,1380,0,1413,3
,02,02,02.15,02.02.15,,50.8614840989,1,49,1365,0,1415,0
,02,02,02.16,02.02.16,,49.0928571429,0,32,1228,0,1260,4
,02,02,02.22,02.02.22,,46.8410819949,0,16,1167,0,1183,1
,02,02,02.49,02.02.49,,48.043889264,0,23,1458,0,1481,2
,02,02,02.5,02.02.50,,48.1431322208,0,41,1517,0,1558,0
,02,02,02.51,02.02.51,,46.391503268,0,25,1505,0,1530,1
,02,02,02.52,02.02.52,,49.6321934946,0,40,1159,0,1199,1
,02,02,02.66,02.02.66,,45.99767622,0,21,1270,0,1291,2
,02,02,02.67,02.02.67,,46.2352941176,1,11,1025,0,1037,1
,02,02,02.68,02.02.68,,47.3804347826,0,13,1275,0,1288,0
,02,02,02.69,02.02.69,,47.6864564007,0,14,1064,0,1078,0
,02,02,02.7,02.02.70,,47.3968410661,1,21,991,0,1013,1
,02,02,02.71,02.02.71,,44.394963552,0,6,1503,0,1509,2
,02,02,02.75,02.02.75,,47.1240478781,1,15,903,0,919,2
,02,02,02.76,02.02.76,,49.5021204411,0,32,1147,0,1179,0
,03,03,02.17,03.02.17,,44.8298397041,0,13,798,0,811,0
,03,03,02.18,03.02.18,,48.0067396799,0,9,1178,0,1187,0
,03,03,02.19,03.02.19,,45.647606383,1,7,744,0,752,2
,03,03,02.29,03.02.29,,47.2196918955,0,11,1482,0,1493,0
,03,03,02.31,03.02.31,,49.136672326,0,27,1151,0,1178,3
,03,03,02.33,03.02.33,,48.4322033898,0,17,1163,0,1180,1
,03,03,02.34,03.02.34,,48.4506939372,0,17,1352,0,1369,2
,03,03,02.35,03.02.35,,47.7848309975,0,11,1202,0,1213,0
,03,03,02.36,03.02.36,,49.4775112444,0,45,1289,0,1334,2
,03,03,02.37,03.02.37,,47.9749596123,0,37,1201,0,1238,1
,03,03,02.38,03.02.38,,48.6261808367,0,40,1442,0,1482,2
,03,03,02.39,03.02.39,,47.9368494101,0,46,1395,0,1441,1
,03,03,02.4,03.02.40,,47.9093286835,0,25,1122,0,1147,1
,03,03,02.41,03.02.41,,49.0710128056,0,8,851,0,859,0
,03,03,02.42,03.02.42,,47.4861012117,0,23,1380,0,1403,1
,03,03,02.43,03.02.43,,47.2792427316,0,18,1461,0,1479,1
,03,03,02.44,03.02.44,,48.5578078078,0,36,1296,0,1332,1
,03,03,02.45,03.02.45,,48.3145103645,0,30,1369,0,1399,1
,03,03,02.46,03.02.46,,46.6390675241,0,13,1231,0,1244,2
,03,03,02.47,03.02.47,,46.5837526959,0,14,1377,0,1391,2
,03,03,02.48,03.02.48,,49.6891615542,0,37,1430,0,1467,1
,03,03,02.53,03.02.53,,45.3906542056,0,14,1591,0,1605,3
,03,03,02.54,03.02.54,,48.637823372,0,24,1097,0,1121,3
,03,03,02.55,03.02.55,,49.2622126437,0,41,1351,0,1392,1
,03,03,02.56,03.02.56,,42.8140604468,0,6,1516,0,1522,2
,03,03,02.57,03.02.57,,46.868654311,0,19,1222,0,1241,0
,03,03,02.58,03.02.58,,46.1105598866,0,14,1397,0,1411,2
,03,03,02.6,03.02.60,,50.2678803641,0,39,1499,0,1538,0
,03,03,02.61,03.02.61,,47.2597231378,1,33,1483,0,1517,1
,03,03,02.63,03.02.63,,47.7185128983,0,33,1285,0,1318,2
,03,03,02.64,03.02.64,,47.6666666667,0,25,1535,0,1560,1
,03,03,02.72,03.02.72,,48.1576026637,0,19,882,0,901,3
,03,03,02.73,03.02.73,,45.8784165881,0,9,1052,0,1061,1
,03,03,02.74,03.02.74,,48.6088888889,0,16,884,0,900,0
,03,03,02.79,03.02.79,,43.4051020408,0,10,970,0,980,1
,04,04,03.23,04.03.23,,46.3923267327,0,33,1583,0,1616,1
,04,04,03.24,04.03.24,,46.9881967213,0,26,1499,0,1525,0
,04,04,03.25,04.03.25,,46.2608695652,0,26,1469,0,1495,2
,04,04,03.32,04.03.32,,48.4247491639,0,21,1474,0,1495,1
,04,04,03.33,04.03.33,,44.8798424163,0,10,1513,0,1523,0
,04,04,03.34,04.03.34,,47.4666666667,0,11,1429,0,1440,0
,04,04,03.36,04.03.36,,47.4965940054,0,18,1450,0,1468,3
,04,04,03.37,04.03.37,,46.4864677307,0,13,1428,0,1441,2
,04,04,03.4,04.03.40,,45.5625859697,0,12,1442,0,1454,3
,04,04,03.41,04.03.41,,44.5043290043,0,10,1376,0,1386,0
,04,04,03.42,04.03.42,,44.4657064472,0,6,1452,0,1458,4
,04,04,03.49,04.03.49,,45.7133377571,0,23,1484,0,1507,0
,04,04,03.51,04.03.51,,45.3856529736,0,17,1614,0,1631,3
,04,04,03.52,04.03.52,,44.4885017422,0,9,1426,0,1435,2
,04,04,03.53,04.03.53,,44.2638241173,0,6,1495,0,1501,0
,04,04,03.55,04.03.55,,44.8437935844,0,11,1423,0,1434,0
,04,04,03.56,04.03.56,,45.8801498127,0,12,1323,0,1335,0
,04,04,03.57,04.03.57,,46.6704204204,0,13,1319,0,1332,0
,04,04,03.58,04.03.58,,45.4821308159,0,14,1469,0,1483,0
,04,04,03.59,04.03.59,,45.9243641232,0,18,1476,0,1494,1
,04,04,03.6,04.03.60,,43.5997322624,0,11,1483,0,1494,1
,04,04,03.68,04.03.68,,45.1609276177,0,18,1405,0,1423,2
,04,04,03.7,04.03.70,,46.7498228207,0,18,1393,0,1411,1
,04,04,03.73,04.03.73,,45.4527607362,0,21,1609,0,1630,1
,04,04,03.75,04.03.75,,44.4312590449,0,11,1371,0,1382,4
,04,04,03.76,04.03.76,,45.0439783491,0,9,1469,0,1478,3
,04,04,03.84,04.03.84,,44.3551020408,0,17,1453,0,1470,4
,04,04,03.85,04.03.85,,48.0847711928,0,29,1304,0,1333,0
,04,04,03.86,04.03.86,,45.023916293,0,16,1322,0,1338,0
,04,04,03.87,04.03.87,,45.9186507937,0,14,1498,0,1512,1
,04,04,03.88,04.03.88,,46.7176759411,0,24,1198,0,1222,0
,05,05,02.2,05.02.20,,47.5174262735,0,8,365,0,373,0
,05,05,02.23,05.02.23,,48.3387533875,0,27,1449,0,1476,3
,05,05,02.24,05.02.24,,48.696461825,0,19,1592,0,1611,4
,05,05,02.25,05.02.25,,47.8256624826,0,17,1417,0,1434,1
,05,05,02.26,05.02.26,,50.0587557604,0,34,834,0,868,1
,05,05,02.27,05.02.27,,48.7667151163,0,39,1337,0,1376,1
,05,05,02.28,05.02.28,,49.5447976879,0,50,1334,0,1384,3
,05,05,02.3,05.02.30,,47.6170052671,0,25,1304,0,1329,2
,05,05,02.32,05.02.32,,47.7442273535,0,31,1095,0,1126,1
,05,05,02.59,05.02.59,,49.0676429568,0,22,1412,0,1434,2
,05,05,02.62,05.02.62,,47.4097165992,0,29,1206,0,1235,0
,05,05,02.65,05.02.65,,44.8914209115,0,5,741,0,746,1
,05,05,02.78,05.02.78,,44.0884520885,0,19,1202,0,1221,1
,05,05,02.8,05.02.80,,49.3087954111,0,23,1023,0,1046,1
,05,05,03.06,05.03.06,,49.2409836066,0,32,1188,0,1220,3
,05,05,03.07,05.03.07,,47.8924731183,0,48,1533,0,1581,3
,05,05,03.12,05.03.12,,46.748348745,0,28,1486,0,1514,2
,05,05,03.13,05.03.13,,47.1534622583,0,29,1574,0,1603,2
,05,05,03.15,05.03.15,,49.1063100137,0,26,1432,0,1458,3
,05,05,03.16,05.03.16,,46.3372966208,0,29,1569,0,1598,1
,05,05,03.17,05.03.17,,48.6319816373,0,38,1269,0,1307,2
,05,05,03.18,05.03.18,,49.2452185792,0,48,1416,0,1464,2
,05,05,03.19,05.03.19,,49.6290443943,1,43,1285,0,1329,1
,05,05,03.2,05.03.20,,47.2329773031,0,22,1476,0,1498,1
,05,05,03.21,05.03.21,,48.5701960784,0,40,1235,0,1275,2
,05,05,03.22,05.03.22,,49.1547531319,0,36,1321,0,1357,1
,05,05,03.46,05.03.46,,47.9286328461,0,27,1136,0,1163,0
,05,05,03.47,05.03.47,,50.1065918654,0,53,1373,0,1426,2
,05,05,03.64,05.03.64,,47.6654389196,0,30,1599,0,1629,1
,05,05,03.65,05.03.65,,49.5169112955,1,45,1521,0,1567,1
,05,05,03.66,05.03.66,,48.6040172166,2,39,1353,0,1394,5
,05,05,03.67,05.03.67,,47.6260089686,0,25,1090,0,1115,1
,05,05,03.79,05.03.79,,48.7647806739,1,37,1535,0,1573,1
,06,06,03.01,06.03.01,,45.2540871935,0,14,1454,0,1468,2
,06,06,03.02,06.03.02,,49.2053231939,0,34,1544,0,1578,2
,06,06,03.03,06.03.03,,48.9327956989,0,27,1461,0,1488,0
,06,06,03.04,06.03.04,,47.9249823071,0,29,1384,0,1413,1
,06,06,03.05,06.03.05,,48.026233604,0,28,1573,0,1601,0
,06,06,03.08,06.03.08,,46.7048730268,0,25,1432,0,1457,1
,06,06,03.09,06.03.09,,49.8533071382,1,28,1498,0,1527,1
,06,06,03.1,06.03.10,,48.9457746479,0,37,1383,0,1420,0
,06,06,03.11,06.03.11,,48.8634788635,0,39,1404,0,1443,1
,06,06,03.14,06.03.14,,49.6583011583,0,49,1505,0,1554,1
,06,06,03.26,06.03.26,,48.12305026,0,40,1114,0,1154,1
,06,06,03.27,06.03.27,,49.7569955817,0,21,658,0,679,0
,06,06,03.28,06.03.28,,49.3212074303,0,38,1254,0,1292,1
,06,06,03.29,06.03.29,,48.436256448,0,26,1331,0,1357,3
,06,06,03.3,06.03.30,,48.4965304549,1,25,1271,0,1297,1
,06,06,03.31,06.03.31,,49.8886639676,0,49,1433,0,1482,2
,06,06,03.43,06.03.43,,47.6646864686,0,30,1485,0,1515,0
,06,06,03.44,06.03.44,,48.2196104768,1,29,1459,0,1489,0
,06,06,03.45,06.03.45,,49.8272058824,0,43,1045,0,1088,1
,06,06,03.48,06.03.48,,46.5533033033,0,10,1322,0,1332,4
,06,06,03.54,06.03.54,,48.5367070563,0,12,1391,0,1403,0
,06,06,03.61,06.03.61,,49.528831563,0,39,1279,0,1318,4
,06,06,03.62,06.03.62,,48.6656200942,0,33,1241,0,1274,2
,06,06,03.63,06.03.63,,49.4912398922,0,29,1455,0,1484,2
,06,06,03.69,06.03.69,,48.4427860697,2,18,1588,0,1608,1
,06,06,03.71,06.03.71,,49.0344827586,0,26,1105,0,1131,2
,06,06,03.72,06.03.72,,49.0911722142,0,21,1361,0,1382,0
,06,06,03.77,06.03.77,,46.2910195814,0,24,1457,0,1481,0
,06,06,03.78,06.03.78,,49.5278757939,0,35,1382,0,1417,3
,06,06,03.81,06.03.81,,48.0125490196,0,16,1259,0,1275,2
,06,06,03.82,06.03.82,,45.9821596244,0,14,1051,0,1065,0
,06,06,03.83,06.03.83,,49.7246287129,0,53,1563,0,1616,2
,07,07,01.35,07.01.35,,48.9953846154,0,30,1270,0,1300,0
,07,07,01.36,07.01.36,,51.7417417417,0,10,323,0,333,0
,07,07,01.37,07.01.37,,45.2559952038,0,20,1648,0,1668,3
,07,07,01.38,07.01.38,,47.3613101331,0,18,959,0,977,0
,07,07,01.39,07.01.39,,44.343488195,0,15,1298,0,1313,2
,07,07,04.02,07.04.02,,48.7651734104,0,27,1357,0,1384,1
,07,07,04.03,07.04.03,,47.373074347,0,30,1463,0,1493,3
,07,07,04.04,07.04.04,,48.0425531915,0,31,1332,0,1363,1
,07,07,04.05,07.04.05,,48.2281931464,0,22,1262,0,1284,3
,07,07,04.06,07.04.06,,46.9428571429,1,27,1407,0,1435,3
,07,07,04.07,07.04.07,,47.6323076923,0,22,1278,0,1300,1
,07,07,04.08,07.04.08,,45.7893586006,0,14,1358,0,1372,1
,07,07,04.09,07.04.09,,44.4207492795,0,8,1033,0,1041,2
,07,07,04.1,07.04.10,,47.0626415094,0,26,1299,0,1325,0
,07,07,04.11,07.04.11,,46.7421800948,0,15,1040,0,1055,0
,07,07,04.12,07.04.12,,46.0044275775,0,24,1557,0,1581,1
,07,07,04.13,07.04.13,,46.9548969072,0,19,1533,0,1552,0
,07,07,04.14,07.04.14,,47.4920537897,0,24,1612,0,1636,1
,07,07,04.15,07.04.15,,47.7993079585,0,23,1422,0,1445,1
,07,07,04.16,07.04.16,,47.1007853403,0,28,1500,0,1528,0
,07,07,04.17,07.04.17,,48.0607966457,1,17,1413,0,1431,1
,07,07,04.18,07.04.18,,46.5355329949,0,15,1167,0,1182,1
,07,07,04.19,07.04.19,,45.8130909091,0,17,1358,0,1375,0
,07,07,04.2,07.04.20,,46.0568535826,0,11,1273,0,1284,0
,07,07,04.21,07.04.21,,47.6371900826,0,16,1194,0,1210,2
,07,07,04.22,07.04.22,,46.6588465298,0,12,1011,0,1023,1
,07,07,04.23,07.04.23,,47.220246238,0,12,1450,0,1462,3
,07,07,04.24,07.04.24,,47.6921428571,0,32,1368,0,1400,1
,07,07,04.25,07.04.25,,44.3786127168,0,8,1376,0,1384,0
,07,07,04.26,07.04.26,,44.195482866,0,10,1274,0,1284,0
,07,07,04.27,07.04.27,,45.3663294798,1,8,1375,0,1384,3
,07,07,04.28,07.04.28,,43.8398950131,0,13,1511,0,1524,3
,07,07,04.29,07.04.29,,42.652173913,0,6,1374,0,1380,1
,07,07,04.3,07.04.30,,43.9237288136,1,7,1408,0,1416,0
,07,07,04.31,07.04.31,,42.2943516309,1,11,1245,0,1257,0
,07,07,04.32,07.04.32,,48.9152915292,1,23,885,0,909,0
,08,08,05.47,08.05.47,,47.5811088296,0,23,1438,0,1461,1
,08,08,05.48,08.05.48,,47.2821705426,0,26,1264,0,1290,2
,08,08,05.49,08.05.49,,47.2171474359,0,21,1227,0,1248,2
,08,08,05.5,08.05.50,,47.2963709677,1,22,1465,0,1488,1
,08,08,05.51,08.05.51,,46.898177247,0,26,1565,0,1591,0
,08,08,05.52,08.05.52,,43.6577266922,0,27,1539,0,1566,1
,08,08,05.53,08.05.53,,46.1911949686,1,20,1569,0,1590,1
,08,08,05.54,08.05.54,,46.4564063685,0,8,1311,0,1319,2
,08,08,05.55,08.05.55,,47.0994841562,0,14,1343,0,1357,1
,08,08,05.56,08.05.56,,45.8621659634,0,13,1409,0,1422,2
,08,08,05.57,08.05.57,,45.9314329738,0,14,1284,0,1298,0
,08,08,05.58,08.05.58,,45.2118959108,0,10,1335,0,1345,1
,08,08,05.59,08.05.59,,46.1199158485,0,15,1411,0,1426,1
,08,08,05.6,08.05.60,,46.6837280367,0,7,1302,0,1309,2
,08,08,05.61,08.05.61,,45.5360524399,0,11,1362,0,1373,3
,08,08,05.62,08.05.62,,45.8752751284,0,10,1353,0,1363,1
,08,08,05.63,08.05.63,,47.633114515,0,13,1358,0,1371,1
,08,08,05.64,08.05.64,,45.6959887403,0,8,1413,0,1421,2
,08,08,05.65,08.05.65,,45.6125461255,0,8,1347,0,1355,0
,08,08,05.66,08.05.66,,44.4110294118,0,16,1344,0,1360,2
,08,08,05.67,08.05.67,,47.1431670282,0,11,1372,0,1383,0
,08,08,05.68,08.05.68,,45.6125273125,0,12,1361,0,1373,2
,08,08,05.69,08.05.69,,46.4767080745,0,11,1277,0,1288,2
,08,08,05.7,08.05.70,,46.4696755994,0,14,1404,0,1418,1
,08,08,05.71,08.05.71,,45.7335849057,1,7,1317,0,1325,0
,08,08,05.72,08.05.72,,45.9709605361,0,12,1331,0,1343,1
,08,08,05.73,08.05.73,,45.9060240964,1,8,1236,0,1245,0
,08,08,05.74,08.05.74,,46.9579472559,0,17,1386,0,1403,3
,08,08,05.75,08.05.75,,47.3536036036,0,15,1317,0,1332,2
,08,08,06.38,08.06.38,,45.5935524652,0,9,1573,0,1582,4
,08,08,06.39,08.06.39,,47.0446351931,0,16,1149,0,1165,0
,08,08,06.4,08.06.40,,46.7772126144,0,19,964,0,983,0
,08,08,06.41,08.06.41,,44.9893238434,1,12,1392,0,1405,0
,09,09,05.01,09.05.01,,46.7213114754,0,23,1441,0,1464,2
,09,09,05.02,09.05.02,,47.0273722628,0,25,1619,0,1644,2
,09,09,05.03,09.05.03,,46.6237816764,0,23,1516,0,1539,0
,09,09,05.04,09.05.04,,46.603034134,0,31,1551,0,1582,0
,09,09,05.05,09.05.05,,47.2918882979,0,29,1475,0,1504,2
,09,09,05.06,09.05.06,,46.8069722402,0,22,1527,0,1549,0
,09,09,05.07,09.05.07,,45.4048658765,0,22,1581,0,1603,2
,09,09,05.08,09.05.08,,46.9445585216,0,24,1437,0,1461,2
,09,09,05.09,09.05.09,,47.2527154236,0,25,1356,0,1381,0
,09,09,05.1,09.05.10,,48.4664842681,0,27,1435,0,1462,0
,09,09,05.11,09.05.11,,45.37100894,0,10,1556,0,1566,4
,09,09,05.12,09.05.12,,46.6612601372,0,24,1579,0,1603,0
,09,09,05.13,09.05.13,,46.5121344119,0,29,1578,0,1607,0
,09,09,05.14,09.05.14,,46.6043643264,0,23,1031,0,1054,1
,09,09,05.15,09.05.15,,47.9172661871,0,19,815,0,834,1
,09,09,05.38,09.05.38,,45.9964705882,0,36,1664,0,1700,0
,09,09,05.39,09.05.39,,46.9239200516,0,29,1522,0,1551,0
,09,09,05.4,09.05.40,,45.9913366337,0,23,1593,0,1616,0
,09,09,05.41,09.05.41,,45.8220108696,0,11,1461,0,1472,1
,09,09,05.42,09.05.42,,46.3001852996,0,23,1596,0,1619,1
,09,09,05.43,09.05.43,,45.135186355,0,27,1556,0,1583,1
,09,09,05.44,09.05.44,,45.8957940992,0,20,1573,0,1593,0
,09,09,05.45,09.05.45,,46.1800643087,1,22,1532,0,1555,0
,09,09,05.46,09.05.46,,45.6827956989,0,9,1107,0,1116,2
,09,09,05.78,09.05.78,,45.5847457627,0,6,702,0,708,0
,09,09,07.04,09.07.04,,46.4614387557,0,27,1516,0,1543,0
,09,09,07.05,09.07.05,,46.5365853659,0,19,1375,0,1394,1
,09,09,07.06,09.07.06,,45.9409368635,0,20,1453,0,1473,0
,09,09,07.25,09.07.25,,48.4935842601,0,16,1153,0,1169,1
,09,09,07.26,09.07.26,,46.5431034483,0,21,1371,0,1392,2
,09,09,07.35,09.07.35,,48.4834193073,0,37,1320,0,1357,2
,10,10,05.16,10.05.16,,48.8645640074,0,46,1571,0,1617,1
,10,10,05.17,10.05.17,,47.3773448773,0,29,1357,0,1386,4
,10,10,05.18,10.05.18,,47.9302325581,0,29,1390,0,1419,2
,10,10,05.19,10.05.19,,48.7244897959,0,28,1344,0,1372,3
,10,10,05.2,10.05.20,,47.2130660728,1,23,1323,0,1347,1
,10,10,05.21,10.05.21,,46.4708829054,0,28,1569,0,1597,3
,10,10,05.22,10.05.22,,46.159334126,0,25,1657,0,1682,0
,10,10,05.23,10.05.23,,46.8634739099,1,27,1371,0,1399,1
,10,10,05.24,10.05.24,,47.4123917388,0,22,1479,0,1501,0
,10,10,05.25,10.05.25,,45.7122612446,0,20,1603,0,1623,3
,10,10,05.26,10.05.26,,47.4577205882,1,27,1604,0,1632,1
,10,10,05.27,10.05.27,,47.3806818182,0,30,1554,0,1584,1
,10,10,05.28,10.05.28,,46.1180469716,1,22,1595,0,1618,2
,10,10,05.29,10.05.29,,46.3505559189,0,32,1497,0,1529,3
,10,10,05.3,10.05.30,,46.5178571429,0,25,1599,0,1624,4
,10,10,05.31,10.05.31,,45.1644528779,0,17,1564,0,1581,1
,10,10,05.32,10.05.32,,44.6880239521,0,19,1651,0,1670,1
,10,10,05.33,10.05.33,,46.7626297578,0,17,1428,0,1445,1
,10,10,05.34,10.05.34,,46.5039893617,0,12,1492,0,1504,0
,10,10,05.35,10.05.35,,43.9541778976,1,10,1473,0,1484,2
,10,10,05.36,10.05.36,,45.6391459075,0,5,1400,0,1405,2
,10,10,05.37,10.05.37,,45.6475349522,0,11,1348,0,1359,3
,10,10,05.76,10.05.76,,46.9842342342,0,14,1318,0,1332,0
,10,10,05.77,10.05.77,,46.8700475436,0,15,616,0,631,0
,10,10,06.94,10.06.94,,47.1113716295,0,18,835,0,853,0
,10,10,6.102,10.6.102,,46.8962962963,0,13,932,0,945,3
,10,10,6.103,10.6.103,,44.8032128514,0,12,984,0,996,2
,10,10,6.104,10.6.104,,46.8553240741,0,16,848,0,864,0
,10,10,6.105,10.6.105,,43.7635869565,0,0,1104,0,1104,0
,10,10,6.106,10.6.106,,46.5621251071,0,30,1137,0,1167,2
,10,10,6.107,10.6.107,,46.484502447,0,20,1206,0,1226,3
,10,10,6.11,10.6.110,,47.1069518717,0,22,913,0,935,0
,10,10,6.111,10.6.111,,44.6868351064,1,25,1478,0,1504,3
,11,11,06.01,11.06.01,,44.9425547997,0,12,1311,0,1323,2
,11,11,06.02,11.06.02,,45.0341296928,0,11,1161,0,1172,2
,11,11,06.03,11.06.03,,45.0142428786,0,8,1326,0,1334,1
,11,11,06.04,11.06.04,,44.8887755102,0,14,966,0,980,1
,11,11,06.05,11.06.05,,45.2399267399,0,8,1084,0,1092,0
,11,11,06.06,11.06.06,,44.7604340568,0,6,1192,0,1198,1
,11,11,06.07,11.06.07,,45.8819938962,0,8,975,0,983,0
,11,11,06.08,11.06.08,,44.7254098361,0,13,1207,0,1220,2
,11,11,06.09,11.06.09,,44.1734921817,0,10,1333,0,1343,0
,11,11,06.1,11.06.10,,46.7197330791,0,9,1040,0,1049,0
,11,11,06.11,11.06.11,,45.4125514403,0,5,967,0,972,1
,11,11,06.12,11.06.12,,43.9737678855,0,11,1247,0,1258,0
,11,11,06.13,11.06.13,,45.4644284572,0,9,1242,0,1251,1
,11,11,06.14,11.06.14,,45.6199829206,0,15,1156,0,1171,2
,11,11,06.15,11.06.15,,45.2785123967,0,11,1199,0,1210,2
,11,11,06.16,11.06.16,,43.7080536913,0,8,1482,0,1490,3
,11,11,06.17,11.06.17,,44.2685714286,0,6,1394,0,1400,1
,11,11,06.18,11.06.18,,45.0038819876,0,8,1280,0,1288,1
,11,11,06.19,11.06.19,,45.5523210071,0,8,1263,0,1271,3
,11,11,06.2,11.06.20,,45.5064345193,0,6,1315,0,1321,2
,11,11,06.21,11.06.21,,44.4132171387,0,14,1363,0,1377,2
,11,11,06.22,11.06.22,,45.7516930023,0,9,1320,0,1329,1
,11,11,06.23,11.06.23,,45.462543554,0,10,1138,0,1148,2
,11,11,06.24,11.06.24,,45.0929648241,0,7,1187,0,1194,2
,11,11,06.25,11.06.25,,45.8194690265,0,15,1115,0,1130,1
,11,11,06.26,11.06.26,,45.9947368421,0,12,1318,0,1330,3
,11,11,06.27,11.06.27,,45.9528371408,0,10,1347,0,1357,0
,11,11,06.28,11.06.28,,46.009984639,0,14,1288,0,1302,0
,11,11,06.29,11.06.29,,44.8095238095,0,5,1129,0,1134,2
,11,11,06.3,11.06.30,,45.0756914119,0,17,1357,0,1374,0
,11,11,06.31,11.06.31,,46.1024590164,0,23,1441,0,1464,0
,11,11,06.32,11.06.32,,46.8389423077,0,16,1232,0,1248,2
,11,11,06.34,11.06.34,,46.3451581975,0,9,1034,0,1043,0
,11,11,06.35,11.06.35,,46.4028906956,0,14,1093,0,1107,0
,11,11,06.36,11.06.36,,44.8179508891,0,8,1173,0,1181,1
,11,11,06.76,11.06.76,,47.4211576846,0,4,497,0,501,1
,11,11,06.77,11.06.77,,46.4499165275,1,19,1178,0,1198,2
,11,11,06.78,11.06.78,,46.311778291,0,7,1292,0,1299,0
,11,11,6.118,11.6.118,,46.0940892642,1,12,816,0,829,1
,12,12,06.33,12.06.33,,45.7822580645,0,9,983,0,992,0
,12,12,06.37,12.06.37,,46.5952813067,0,16,1086,0,1102,1
,12,12,06.42,12.06.42,,45.139892905,0,19,1475,0,1494,2
,12,12,06.43,12.06.43,,45.7676240209,0,13,1136,0,1149,2
,12,12,06.44,12.06.44,,46.6994991653,0,17,1181,0,1198,3
,12,12,06.45,12.06.45,,45.2097759674,0,17,965,0,982,0
,12,12,06.46,12.06.46,,45.1192103265,0,10,1307,0,1317,2
,12,12,06.47,12.06.47,,47.192679558,0,19,1429,0,1448,1
,12,12,06.49,12.06.49,,46.3183229814,0,25,1263,0,1288,1
,12,12,06.5,12.06.50,,45.2153739612,0,15,1429,0,1444,1
,12,12,06.51,12.06.51,,46.8062360802,0,18,1329,0,1347,1
,12,12,06.52,12.06.52,,44.0674228103,0,8,1579,0,1587,2
,12,12,06.53,12.06.53,,45.8661016949,0,14,1166,0,1180,0
